typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20201101,2020,11,202011,894,ZMB,Zambia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,104417.215,104417.215,0,FALSE,TRUE
C,M,20201101,2020,11,202011,894,ZMB,Zambia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,2,FALSE,,FALSE,0,FALSE,,104417.215,104417.215,0,FALSE,TRUE
C,M,20210501,2021,5,202105,894,ZMB,Zambia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.001,FALSE,15,g,1,FALSE,0.8,FALSE,0,FALSE,,359.501,359.501,0,FALSE,TRUE
C,M,20210501,2021,5,202105,894,ZMB,Zambia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.001,FALSE,15,g,1,FALSE,0.8,FALSE,0,FALSE,,359.501,359.501,0,FALSE,TRUE
C,M,20210601,2021,6,202106,894,ZMB,Zambia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.001,FALSE,15,g,1,FALSE,0.27,FALSE,0,FALSE,,2384.328,2384.328,0,FALSE,TRUE
C,M,20210601,2021,6,202106,894,ZMB,Zambia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.001,FALSE,15,g,1,FALSE,0.27,FALSE,0,FALSE,,2384.328,2384.328,0,FALSE,TRUE
C,M,20130101,2013,1,201301,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,301.621,TRUE,-1,,0,FALSE,301.621,TRUE,0,FALSE,,12201944.39,12201944.39,6,FALSE,TRUE
C,M,20130101,2013,1,201301,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,301.621,TRUE,15,g,0,FALSE,301.621,TRUE,0,FALSE,,12201944.39,12201944.39,6,FALSE,TRUE
C,M,20130201,2013,2,201302,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,267.303,TRUE,-1,,0,FALSE,267.303,TRUE,0,FALSE,,10813645.7,10813645.7,6,FALSE,TRUE
C,M,20130201,2013,2,201302,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,267.303,TRUE,15,g,0,FALSE,267.303,TRUE,0,FALSE,,10813645.7,10813645.7,6,FALSE,TRUE
C,M,20130301,2013,3,201303,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,269.911,TRUE,-1,,0,FALSE,269.911,TRUE,0,FALSE,,10919151.16,10919151.16,6,FALSE,TRUE
C,M,20130301,2013,3,201303,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,269.911,TRUE,15,g,0,FALSE,269.911,TRUE,0,FALSE,,10919151.16,10919151.16,6,FALSE,TRUE
C,M,20130401,2013,4,201304,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,301.339,TRUE,-1,,0,FALSE,301.339,TRUE,0,FALSE,,12190540.76,12190540.76,6,FALSE,TRUE
C,M,20130401,2013,4,201304,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,301.339,TRUE,15,g,0,FALSE,301.339,TRUE,0,FALSE,,12190540.76,12190540.76,6,FALSE,TRUE
C,M,20130501,2013,5,201305,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,332.502,TRUE,-1,,0,FALSE,332.502,TRUE,0,FALSE,,13451209.91,13451209.91,6,FALSE,TRUE
C,M,20130501,2013,5,201305,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,332.502,TRUE,15,g,0,FALSE,332.502,TRUE,0,FALSE,,13451209.91,13451209.91,6,FALSE,TRUE
C,M,20130601,2013,6,201306,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,268.036,TRUE,-1,,0,FALSE,268.036,TRUE,0,FALSE,,10843267.27,10843267.27,6,FALSE,TRUE
C,M,20130601,2013,6,201306,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,268.036,TRUE,15,g,0,FALSE,268.036,TRUE,0,FALSE,,10843267.27,10843267.27,6,FALSE,TRUE
C,M,20130701,2013,7,201307,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,953.556,TRUE,-1,,0,FALSE,953.556,TRUE,0,FALSE,,38575694.2,38575694.2,6,FALSE,TRUE
C,M,20130701,2013,7,201307,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,953.556,TRUE,15,g,0,FALSE,953.556,TRUE,0,FALSE,,38575694.2,38575694.2,6,FALSE,TRUE
C,M,20130801,2013,8,201308,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,264.64,TRUE,-1,,0,FALSE,264.64,TRUE,0,FALSE,,10705902.4,10705902.4,6,FALSE,TRUE
C,M,20130801,2013,8,201308,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,264.64,TRUE,15,g,0,FALSE,264.64,TRUE,0,FALSE,,10705902.4,10705902.4,6,FALSE,TRUE
C,M,20130901,2013,9,201309,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,230.357,TRUE,-1,,0,FALSE,230.357,TRUE,0,FALSE,,9318977.04,9318977.04,6,FALSE,TRUE
C,M,20130901,2013,9,201309,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,230.357,TRUE,15,g,0,FALSE,230.357,TRUE,0,FALSE,,9318977.04,9318977.04,6,FALSE,TRUE
C,M,20131001,2013,10,201310,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,337.356,TRUE,-1,,0,FALSE,337.356,TRUE,0,FALSE,,13647611.24,13647611.24,6,FALSE,TRUE
C,M,20131001,2013,10,201310,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,337.356,TRUE,15,g,0,FALSE,337.356,TRUE,0,FALSE,,13647611.24,13647611.24,6,FALSE,TRUE
C,M,20131101,2013,11,201311,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,275.852,TRUE,-1,,0,FALSE,275.852,TRUE,0,FALSE,,11159497.39,11159497.39,6,FALSE,TRUE
C,M,20131101,2013,11,201311,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,275.852,TRUE,15,g,0,FALSE,275.852,TRUE,0,FALSE,,11159497.39,11159497.39,6,FALSE,TRUE
C,M,20131201,2013,12,201312,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,216.9,TRUE,-1,,0,FALSE,216.9,TRUE,0,FALSE,,8774605.013,8774605.013,6,FALSE,TRUE
C,M,20131201,2013,12,201312,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,216.9,TRUE,15,g,0,FALSE,216.9,TRUE,0,FALSE,,8774605.013,8774605.013,6,FALSE,TRUE
C,M,20140101,2014,1,201401,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,9760380.707,9760380.707,0,FALSE,TRUE
C,M,20140101,2014,1,201401,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,0.015,FALSE,,FALSE,0,FALSE,,9760380.707,9760380.707,0,FALSE,TRUE
C,M,20140201,2014,2,201402,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,9613062.635,9613062.635,0,FALSE,TRUE
C,M,20140201,2014,2,201402,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,15,FALSE,,FALSE,0,FALSE,,9613062.635,9613062.635,0,FALSE,TRUE
C,M,20140301,2014,3,201403,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,9773653.7,9773653.7,0,FALSE,TRUE
C,M,20140301,2014,3,201403,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,18,FALSE,,FALSE,0,FALSE,,9773653.7,9773653.7,0,FALSE,TRUE
C,M,20140401,2014,4,201404,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,11936352.47,11936352.47,0,FALSE,TRUE
C,M,20140401,2014,4,201404,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,17,FALSE,,FALSE,0,FALSE,,11936352.47,11936352.47,0,FALSE,TRUE
C,M,20140501,2014,5,201405,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,9801347.963,9801347.963,0,FALSE,TRUE
C,M,20140501,2014,5,201405,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,14,FALSE,,FALSE,0,FALSE,,9801347.963,9801347.963,0,FALSE,TRUE
C,M,20140601,2014,6,201406,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,12806739.13,12806739.13,0,FALSE,TRUE
C,M,20140601,2014,6,201406,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,19,FALSE,,FALSE,0,FALSE,,12806739.13,12806739.13,0,FALSE,TRUE
C,M,20140701,2014,7,201407,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,10867283.71,10867283.71,0,FALSE,TRUE
C,M,20140701,2014,7,201407,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,14,FALSE,,FALSE,0,FALSE,,10867283.71,10867283.71,0,FALSE,TRUE
C,M,20140801,2014,8,201408,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,11162846.15,11162846.15,0,FALSE,TRUE
C,M,20140801,2014,8,201408,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,14.4,FALSE,,FALSE,0,FALSE,,11162846.15,11162846.15,0,FALSE,TRUE
C,M,20140901,2014,9,201409,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,9038110.455,9038110.455,0,FALSE,TRUE
C,M,20140901,2014,9,201409,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,9038110.455,9038110.455,0,FALSE,TRUE
C,M,20141001,2014,10,201410,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7949135.472,7949135.472,0,FALSE,TRUE
C,M,20141001,2014,10,201410,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,7949135.472,7949135.472,0,FALSE,TRUE
C,M,20141101,2014,11,201411,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6959478.24,6959478.24,0,FALSE,TRUE
C,M,20141101,2014,11,201411,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,11,FALSE,,FALSE,0,FALSE,,6959478.24,6959478.24,0,FALSE,TRUE
C,M,20141201,2014,12,201412,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8122276.9,8122276.9,0,FALSE,TRUE
C,M,20141201,2014,12,201412,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,8122276.9,8122276.9,0,FALSE,TRUE
C,M,20150101,2015,1,201501,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6701635.308,6701635.308,0,FALSE,TRUE
C,M,20150101,2015,1,201501,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,10,FALSE,,FALSE,0,FALSE,,6701635.308,6701635.308,0,FALSE,TRUE
C,M,20150201,2015,2,201502,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8117110.389,8117110.389,0,FALSE,TRUE
C,M,20150201,2015,2,201502,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,8117110.389,8117110.389,0,FALSE,TRUE
C,M,20150301,2015,3,201503,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,7800648.397,7800648.397,0,FALSE,TRUE
C,M,20150301,2015,3,201503,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,7800648.397,7800648.397,0,FALSE,TRUE
C,M,20150401,2015,4,201504,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8081733.415,8081733.415,0,FALSE,TRUE
C,M,20150401,2015,4,201504,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,8081733.415,8081733.415,0,FALSE,TRUE
C,M,20150501,2015,5,201505,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8866082.161,8866082.161,0,FALSE,TRUE
C,M,20150501,2015,5,201505,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,8866082.161,8866082.161,0,FALSE,TRUE
C,M,20150601,2015,6,201506,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,8802443.705,8802443.705,0,FALSE,TRUE
C,M,20150601,2015,6,201506,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,14,FALSE,,FALSE,0,FALSE,,8802443.705,8802443.705,0,FALSE,TRUE
C,M,20150701,2015,7,201507,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6609691.297,6609691.297,0,FALSE,TRUE
C,M,20150701,2015,7,201507,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,6609691.297,6609691.297,0,FALSE,TRUE
C,M,20150801,2015,8,201508,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6671615.816,6671615.816,0,FALSE,TRUE
C,M,20150801,2015,8,201508,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,12,FALSE,,FALSE,0,FALSE,,6671615.816,6671615.816,0,FALSE,TRUE
C,M,20150901,2015,9,201509,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,9791228.159,9791228.159,0,FALSE,TRUE
C,M,20150901,2015,9,201509,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,710813,"Metals; gold, semi-manufactured",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,15,g,13,FALSE,,FALSE,0,FALSE,,9791228.159,9791228.159,0,FALSE,TRUE
C,M,20151001,2015,10,201510,894,ZMB,Zambia,X,Export,710,ZAF,South Africa,0,W00,World,H4,HS,TRUE,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,FALSE,-1,,0,FALSE,,FALSE,0,FALSE,,6840530.303,6840530.303,0,FALSE,TRUE
